profileId,entity_id_array
cef5bbed-bfdf-483d-85d4-6d843b599658,"[{""entity_id"":""0ad5a8a2-87c0-164d-3fe5-da04f7b2f18f"",""entity_type"":""channel-xtra"",""name"":""Forest Dreams""},{""entity_id"":""269497e4-7f91-377d-0940-6b9f027b5b3b"",""entity_type"":""channel-xtra"",""name"":""The Sleep Channel""},{""entity_id"":""476e74dd-cb7c-b8e1-4920-0446e694f9e4"",""entity_type"":""channel-xtra"",""name"":""Yoga""},{""entity_id"":""6a2fec4e-ffaa-e918-7f05-f9d0e3337a94"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop New & Classic""},{""entity_id"":""988d25d1-db91-ee15-72e1-386c1972b8b0"",""entity_type"":""channel-linear"",""name"":""Rock The Bells Radio""},{""entity_id"":""0736f9f8-2b36-d38f-e3a6-d4de7d7877a8"",""entity_type"":""channel-linear"",""name"":""No Shoes Radio""},{""entity_id"":""2022dfab-580f-675f-6aad-00aad9c3be9b"",""entity_type"":""channel-linear"",""name"":""Shade 45""},{""entity_id"":""722a1329-63e3-3889-b9bc-db0c5c02464c"",""entity_type"":""channel-xtra"",""name"":""Tranquil""},{""entity_id"":""bd54fc02-e063-0e3e-0cbb-4ceafef734e7"",""entity_type"":""channel-linear"",""name"":""Hip-Hop Nation""},{""entity_id"":""d324f7fe-efc8-e5fa-5ad5-14fa6ba0d9bf"",""entity_type"":""channel-linear"",""name"":""Spa""},{""entity_id"":""9ac86521-ebce-5a24-4f8b-f158ad22b4b7"",""entity_type"":""channel-xtra"",""name"":""Soothe""},{""entity_id"":""ed9bb73a-24e6-7985-dc88-0015092acacc"",""entity_type"":""channel-xtra"",""name"":""Zen""}]"
cffe2c03-1ddf-4120-a553-6cd67eb9d356,"[{""entity_id"":""325f06d1-8734-0378-1ae1-66323143c249"",""entity_type"":""channel-linear"",""name"":""SiriusXM NBA Radio""},{""entity_id"":""40c3d189-9611-e59f-5808-7847e294642e"",""entity_type"":""channel-linear"",""name"":""Pop2K""},{""entity_id"":""48963cbb-dc2f-72ac-789c-d6bf7f7db12c"",""entity_type"":""channel-xtra"",""name"":""Sweat""},{""entity_id"":""f3126d70-09ea-bd0c-57cd-af5ab798f313"",""entity_type"":""channel-linear"",""name"":""SiriusXM NFL Radio""},{""entity_id"":""2c1e8e80-4ae6-557d-08f1-4e2460ac6b2d"",""entity_type"":""channel-xtra"",""name"":""Lo-Fi Study""},{""entity_id"":""51f88432-8311-37e0-b57d-9b0ab63f5ce9"",""entity_type"":""channel-linear"",""name"":""ESPN Radio""},{""entity_id"":""578f0c9f-e73d-81d7-7143-a8728e0816e1"",""entity_type"":""channel-xtra"",""name"":""Lo-Fi Sleep""},{""entity_id"":""d9dcf813-1a1a-2f92-a53f-e372ffc235ea"",""entity_type"":""channel-linear"",""name"":""College Sports Radio""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""44f9129f-579a-3d23-218f-3c3518036fc6"",""entity_type"":""channel-linear"",""name"":""PopRocks""},{""entity_id"":""8d9c0b16-4734-3bc4-d523-7c942cf888aa"",""entity_type"":""channel-linear"",""name"":""MLB Network Radio""},{""entity_id"":""fd5740ec-7f11-0ecf-f676-46f9dc056d2c"",""entity_type"":""channel-linear"",""name"":""Alt Nation""}]"
d6bd147e-3f9a-479d-98c6-ff3ed8ee9a26,"[{""entity_id"":""21b63878-b369-1503-d1c8-6025cc8571de"",""entity_type"":""channel-linear"",""name"":""FOX Sports on SiriusXM""},{""entity_id"":""51f88432-8311-37e0-b57d-9b0ab63f5ce9"",""entity_type"":""channel-linear"",""name"":""ESPN Radio""},{""entity_id"":""a1aed141-90d4-4f65-4c58-eb0d99d8bcce"",""entity_type"":""channel-linear"",""name"":""SiriusXM Big Ten Radio""},{""entity_id"":""a7e7adb4-bde3-92e3-f9c3-17a32ed95bf0"",""entity_type"":""channel-xtra"",""name"":""Alarm Clock Radio""},{""entity_id"":""f3fec3b7-bd04-326d-808d-edf843ea2150"",""entity_type"":""channel-xtra"",""name"":""SiriusXM Southern Rock""},{""entity_id"":""41f8b174-fb06-1707-aaa7-e74e109c2ee9"",""entity_type"":""channel-linear"",""name"":""The Coffee House""},{""entity_id"":""4e99c70a-e21d-e4f8-376a-530d0b247ea9"",""entity_type"":""channel-xtra"",""name"":""SiriusXM Comes Alive!""},{""entity_id"":""d9dcf813-1a1a-2f92-a53f-e372ffc235ea"",""entity_type"":""channel-linear"",""name"":""College Sports Radio""},{""entity_id"":""e253bdca-601f-2b68-52fc-3f6a9fa33bb9"",""entity_type"":""channel-linear"",""name"":""ESPN Xtra""},{""entity_id"":""454db282-082e-b9a0-d099-89afbf335688"",""entity_type"":""channel-linear"",""name"":""SiriusXM SEC Radio""},{""entity_id"":""abfb5780-324f-1219-48c2-c8c2445c17bd"",""entity_type"":""channel-xtra"",""name"":""Indie 1.0""},{""entity_id"":""f5701423-11a8-9ee3-e9f9-11142108ae31"",""entity_type"":""channel-linear"",""name"":""SiriusXM ACC Radio""}]"
db8b7cbc-41ea-40ae-9d29-463ff1fccfad,"[{""entity_id"":""038e9a9a-4878-7561-521b-5d432a0798a0"",""entity_type"":""channel-linear"",""name"":""The 10s Spot""},{""entity_id"":""325f06d1-8734-0378-1ae1-66323143c249"",""entity_type"":""channel-linear"",""name"":""SiriusXM NBA Radio""},{""entity_id"":""6a2fec4e-ffaa-e918-7f05-f9d0e3337a94"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop New & Classic""},{""entity_id"":""e6333906-2e89-6c07-59d6-36d09248b8dc"",""entity_type"":""channel-linear"",""name"":""Real Jazz""},{""entity_id"":""f3126d70-09ea-bd0c-57cd-af5ab798f313"",""entity_type"":""channel-linear"",""name"":""SiriusXM NFL Radio""},{""entity_id"":""fb5bc33e-a51e-d1dd-d547-3d80e0b8324c"",""entity_type"":""channel-linear"",""name"":""SiriusXM Urban View""},{""entity_id"":""51f88432-8311-37e0-b57d-9b0ab63f5ce9"",""entity_type"":""channel-linear"",""name"":""ESPN Radio""},{""entity_id"":""d055fb93-81f0-5f8b-3fe0-9b245d0a6619"",""entity_type"":""channel-xtra"",""name"":""Strings""},{""entity_id"":""2a74320f-938b-8e80-5e7f-5e8e110e1d42"",""entity_type"":""channel-linear"",""name"":""TODAY Show Radio""},{""entity_id"":""d9dcf813-1a1a-2f92-a53f-e372ffc235ea"",""entity_type"":""channel-linear"",""name"":""College Sports Radio""},{""entity_id"":""4fc25519-469b-df27-7887-cbcda25cdb55"",""entity_type"":""channel-xtra"",""name"":""Dead Archive""},{""entity_id"":""bf022b5f-a52e-564e-c35b-4211126df403"",""entity_type"":""channel-linear"",""name"":""Triumph""}]"
df3c33d7-d83a-422e-a260-2069a0704b00,"[{""entity_id"":""6a2fec4e-ffaa-e918-7f05-f9d0e3337a94"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop New & Classic""},{""entity_id"":""c46c9810-6274-a715-a8b9-de9d4ac33873"",""entity_type"":""channel-linear"",""name"":""Symphony Hall""},{""entity_id"":""d4d17484-cb4d-06bf-60e0-2944cb827371"",""entity_type"":""channel-linear"",""name"":""Met Opera Radio""},{""entity_id"":""988d25d1-db91-ee15-72e1-386c1972b8b0"",""entity_type"":""channel-linear"",""name"":""Rock The Bells Radio""},{""entity_id"":""a7f81827-6d67-d778-e354-0ca68d1d7ec7"",""entity_type"":""channel-xtra"",""name"":""Classical Studyscape""},{""entity_id"":""d055fb93-81f0-5f8b-3fe0-9b245d0a6619"",""entity_type"":""channel-xtra"",""name"":""Strings""},{""entity_id"":""2022dfab-580f-675f-6aad-00aad9c3be9b"",""entity_type"":""channel-linear"",""name"":""Shade 45""},{""entity_id"":""398a7a4a-a3c0-108a-7ea1-f5f985f84d70"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop Nation Discovery""},{""entity_id"":""bd54fc02-e063-0e3e-0cbb-4ceafef734e7"",""entity_type"":""channel-linear"",""name"":""Hip-Hop Nation""},{""entity_id"":""906e5792-c7fe-5ea8-90f0-002dcfaa34fe"",""entity_type"":""channel-xtra"",""name"":""Classical for Sleep""},{""entity_id"":""a3db0d1b-1224-8e0d-786f-eafd24e4750f"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop Nation Top Hits""},{""entity_id"":""a8465da9-2ce2-9b01-6679-e67c5066697b"",""entity_type"":""channel-linear"",""name"":""SiriusXM Pops""}]"
e5174632-aade-4a9c-8c66-b0e28df10c3b,"[{""entity_id"":""804a5411-b234-1188-27da-f01197103886"",""entity_type"":""channel-linear"",""name"":""The Spectrum""},{""entity_id"":""dd21ed4a-49e7-ae02-3a61-cd730602a389"",""entity_type"":""channel-linear"",""name"":""Conan O'Brien Radio""},{""entity_id"":""123f7d39-c99f-2f01-7900-0d4b8b010cb7"",""entity_type"":""channel-linear"",""name"":""Howard 100""},{""entity_id"":""43993462-1c73-efb8-29e5-0c4652cf8e4f"",""entity_type"":""channel-linear"",""name"":""POTUS Politics""},{""entity_id"":""56605cc5-88b8-557b-fc3c-dae7eb41bf56"",""entity_type"":""channel-linear"",""name"":""Radio Andy""},{""entity_id"":""771bf1f6-3885-aa77-e98a-51f5dcccbeba"",""entity_type"":""channel-linear"",""name"":""Comedy Central Radio""},{""entity_id"":""72874f52-9f17-2e8f-d4cc-3bfdccb4227c"",""entity_type"":""channel-linear"",""name"":""Howard 101""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""0c8ec1e3-f152-0ea1-3b45-35f7ec816990"",""entity_type"":""channel-linear"",""name"":""Comedy Greats""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""80867fa3-093f-b076-bedc-af8d71cb54ab"",""entity_type"":""channel-linear"",""name"":""Faction Talk""},{""entity_id"":""abfb5780-324f-1219-48c2-c8c2445c17bd"",""entity_type"":""channel-xtra"",""name"":""Indie 1.0""}]"
edbdfef6-68b1-4469-b1e9-23dff2b3e015,"[{""entity_id"":""038e9a9a-4878-7561-521b-5d432a0798a0"",""entity_type"":""channel-linear"",""name"":""The 10s Spot""},{""entity_id"":""9e8d6f72-0b59-85cf-a222-b18d38acdc0f"",""entity_type"":""channel-linear"",""name"":""The Pulse""},{""entity_id"":""b10f1700-d575-2a1a-93c3-d5c4033ee589"",""entity_type"":""channel-xtra"",""name"":""Circuit""},{""entity_id"":""ffd94bb6-5368-67ae-91be-5b2bababeca0"",""entity_type"":""channel-linear"",""name"":""The Highway""},{""entity_id"":""7a38c919-77fe-6627-e180-355633a0e8ec"",""entity_type"":""channel-xtra"",""name"":""Sounds of Ibiza""},{""entity_id"":""e094666a-fb10-f50a-bbca-593576dbed5a"",""entity_type"":""channel-xtra"",""name"":""Highway Top Hits""},{""entity_id"":""194adbca-34d6-cb94-b153-3488ee563308"",""entity_type"":""channel-linear"",""name"":""SiriusXM Hits 1""},{""entity_id"":""722a1329-63e3-3889-b9bc-db0c5c02464c"",""entity_type"":""channel-xtra"",""name"":""Tranquil""},{""entity_id"":""d3253c66-e1e1-331b-02e6-71580c33791b"",""entity_type"":""channel-linear"",""name"":""Y2Kountry""},{""entity_id"":""91109e50-f6d7-3c63-1403-d841e3819b84"",""entity_type"":""channel-xtra"",""name"":""Hits 1 Top Hits""},{""entity_id"":""abfb5780-324f-1219-48c2-c8c2445c17bd"",""entity_type"":""channel-xtra"",""name"":""Indie 1.0""},{""entity_id"":""fd5740ec-7f11-0ecf-f676-46f9dc056d2c"",""entity_type"":""channel-linear"",""name"":""Alt Nation""}]"
ef4d8bb7-01c4-44e3-867c-ef5a84b6083c,"[{""entity_id"":""6a2fec4e-ffaa-e918-7f05-f9d0e3337a94"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop New & Classic""},{""entity_id"":""d54094ef-b462-5a96-b54e-1d12606827ed"",""entity_type"":""channel-xtra"",""name"":""Alt Nation Adv Placement""},{""entity_id"":""ffd94bb6-5368-67ae-91be-5b2bababeca0"",""entity_type"":""channel-linear"",""name"":""The Highway""},{""entity_id"":""0c14c6ec-9da9-4846-3a87-18ac97717a5b"",""entity_type"":""channel-xtra"",""name"":""2Ks to Now Pop Hits""},{""entity_id"":""7a642de7-c33f-a628-efb2-3d94a829d17b"",""entity_type"":""channel-linear"",""name"":""Classic Rewind""},{""entity_id"":""4ebc3011-0ebe-a9ad-c58b-9a306f60fc2b"",""entity_type"":""channel-linear"",""name"":""Diplo's Revolution""},{""entity_id"":""5ad8659a-414a-9e26-b973-f5a229d788dd"",""entity_type"":""channel-linear"",""name"":""Classic Vinyl""},{""entity_id"":""939b8423-b3ec-2117-6dea-a827708a1a4f"",""entity_type"":""channel-xtra"",""name"":""Nashville Nation""},{""entity_id"":""bd54fc02-e063-0e3e-0cbb-4ceafef734e7"",""entity_type"":""channel-linear"",""name"":""Hip-Hop Nation""},{""entity_id"":""c9256031-1123-f35f-4d49-1ba4d5379258"",""entity_type"":""channel-linear"",""name"":""90s on 9""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""91109e50-f6d7-3c63-1403-d841e3819b84"",""entity_type"":""channel-xtra"",""name"":""Hits 1 Top Hits""}]"
f6eb2fa1-4708-4560-b2a8-f8c386f65d8f,"[{""entity_id"":""325f06d1-8734-0378-1ae1-66323143c249"",""entity_type"":""channel-linear"",""name"":""SiriusXM NBA Radio""},{""entity_id"":""804a5411-b234-1188-27da-f01197103886"",""entity_type"":""channel-linear"",""name"":""The Spectrum""},{""entity_id"":""95eb35fc-b56e-5feb-0f9e-d1106f679742"",""entity_type"":""channel-xtra"",""name"":""Lithium Stripped""},{""entity_id"":""fb5bc33e-a51e-d1dd-d547-3d80e0b8324c"",""entity_type"":""channel-linear"",""name"":""SiriusXM Urban View""},{""entity_id"":""fc92713b-2006-4980-ef7c-e70f1da80427"",""entity_type"":""channel-linear"",""name"":""The Megyn Kelly Channel""},{""entity_id"":""43993462-1c73-efb8-29e5-0c4652cf8e4f"",""entity_type"":""channel-linear"",""name"":""POTUS Politics""},{""entity_id"":""a5922d75-2cca-8536-ec89-8256bcb5f6e0"",""entity_type"":""channel-xtra"",""name"":""Lithium Top 100""},{""entity_id"":""f9227748-d27b-0bff-6efb-684024c9f555"",""entity_type"":""channel-xtra"",""name"":""Chill Instrumental""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""360f0648-8908-b6b4-2aef-4017bef19a89"",""entity_type"":""channel-xtra"",""name"":""Lithium Icons""},{""entity_id"":""6739babb-7975-e60e-1835-fbacd4bbd855"",""entity_type"":""channel-linear"",""name"":""SiriusXM Patriot""},{""entity_id"":""bf022b5f-a52e-564e-c35b-4211126df403"",""entity_type"":""channel-linear"",""name"":""Triumph""}]"
f74b3aa6-db23-4830-8c24-b9d92cae13f0,"[{""entity_id"":""0fed9647-cc82-24d7-526d-98762e8a52cd"",""entity_type"":""channel-linear"",""name"":""Octane""},{""entity_id"":""c46c9810-6274-a715-a8b9-de9d4ac33873"",""entity_type"":""channel-linear"",""name"":""Symphony Hall""},{""entity_id"":""578f0c9f-e73d-81d7-7143-a8728e0816e1"",""entity_type"":""channel-xtra"",""name"":""Lo-Fi Sleep""},{""entity_id"":""a7f81827-6d67-d778-e354-0ca68d1d7ec7"",""entity_type"":""channel-xtra"",""name"":""Classical Studyscape""},{""entity_id"":""adc27a20-6fc4-7269-5ca6-4a492f7dfa55"",""entity_type"":""channel-linear"",""name"":""On Broadway""},{""entity_id"":""d055fb93-81f0-5f8b-3fe0-9b245d0a6619"",""entity_type"":""channel-xtra"",""name"":""Strings""},{""entity_id"":""d6fd521e-11fd-7ffa-d773-7aaa466cd3d6"",""entity_type"":""channel-xtra"",""name"":""2010s Hard Rock Hits""},{""entity_id"":""2022dfab-580f-675f-6aad-00aad9c3be9b"",""entity_type"":""channel-linear"",""name"":""Shade 45""},{""entity_id"":""b647fd9d-c5d4-3681-1388-c6686c889d8d"",""entity_type"":""channel-xtra"",""name"":""Cinemagic""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""9ac86521-ebce-5a24-4f8b-f158ad22b4b7"",""entity_type"":""channel-xtra"",""name"":""Soothe""},{""entity_id"":""f396533f-d05d-da8a-8d30-de6565a33221"",""entity_type"":""channel-xtra"",""name"":""Spa Instrumental""}]"
f782369b-554e-4351-bf3c-08115e347537,"[{""entity_id"":""269497e4-7f91-377d-0940-6b9f027b5b3b"",""entity_type"":""channel-xtra"",""name"":""The Sleep Channel""},{""entity_id"":""b10f1700-d575-2a1a-93c3-d5c4033ee589"",""entity_type"":""channel-xtra"",""name"":""Circuit""},{""entity_id"":""c46c9810-6274-a715-a8b9-de9d4ac33873"",""entity_type"":""channel-linear"",""name"":""Symphony Hall""},{""entity_id"":""fb5bc33e-a51e-d1dd-d547-3d80e0b8324c"",""entity_type"":""channel-linear"",""name"":""SiriusXM Urban View""},{""entity_id"":""0297421f-c65c-3e0c-8299-0d19bc0a89a0"",""entity_type"":""channel-xtra"",""name"":""Diplo's Run Club Radio""},{""entity_id"":""7a38c919-77fe-6627-e180-355633a0e8ec"",""entity_type"":""channel-xtra"",""name"":""Sounds of Ibiza""},{""entity_id"":""f9227748-d27b-0bff-6efb-684024c9f555"",""entity_type"":""channel-xtra"",""name"":""Chill Instrumental""},{""entity_id"":""2a74320f-938b-8e80-5e7f-5e8e110e1d42"",""entity_type"":""channel-linear"",""name"":""TODAY Show Radio""},{""entity_id"":""41f8b174-fb06-1707-aaa7-e74e109c2ee9"",""entity_type"":""channel-linear"",""name"":""The Coffee House""},{""entity_id"":""49131562-4579-18dc-6656-b241e88cdac0"",""entity_type"":""channel-xtra"",""name"":""Indie Sleep""},{""entity_id"":""bf022b5f-a52e-564e-c35b-4211126df403"",""entity_type"":""channel-linear"",""name"":""Triumph""},{""entity_id"":""fcb5ee7b-d697-ec6e-dbab-c3d942eca913"",""entity_type"":""channel-xtra"",""name"":""Coffee House Discovery""}]"
f9af2c8c-0b0c-4169-94a4-7c7e3eeb2d1c,"[{""entity_id"":""269497e4-7f91-377d-0940-6b9f027b5b3b"",""entity_type"":""channel-xtra"",""name"":""The Sleep Channel""},{""entity_id"":""c46c9810-6274-a715-a8b9-de9d4ac33873"",""entity_type"":""channel-linear"",""name"":""Symphony Hall""},{""entity_id"":""d4d17484-cb4d-06bf-60e0-2944cb827371"",""entity_type"":""channel-linear"",""name"":""Met Opera Radio""},{""entity_id"":""8177af44-fd60-3203-bb01-356d5f943669"",""entity_type"":""channel-xtra"",""name"":""Music for Cats""},{""entity_id"":""a7f81827-6d67-d778-e354-0ca68d1d7ec7"",""entity_type"":""channel-xtra"",""name"":""Classical Studyscape""},{""entity_id"":""d055fb93-81f0-5f8b-3fe0-9b245d0a6619"",""entity_type"":""channel-xtra"",""name"":""Strings""},{""entity_id"":""24e9f2a1-6322-3024-3d37-0f37f40129b3"",""entity_type"":""channel-xtra"",""name"":""Symphony Hall Just Music""},{""entity_id"":""c072972e-8ca4-471d-ce72-339ae56422fc"",""entity_type"":""channel-xtra"",""name"":""Elevations Pop""},{""entity_id"":""d324f7fe-efc8-e5fa-5ad5-14fa6ba0d9bf"",""entity_type"":""channel-linear"",""name"":""Spa""},{""entity_id"":""2cf05b9d-a7e5-b975-1fcf-6458584c8e57"",""entity_type"":""channel-xtra"",""name"":""Piano Instrumentals""},{""entity_id"":""906e5792-c7fe-5ea8-90f0-002dcfaa34fe"",""entity_type"":""channel-xtra"",""name"":""Classical for Sleep""},{""entity_id"":""a8465da9-2ce2-9b01-6679-e67c5066697b"",""entity_type"":""channel-linear"",""name"":""SiriusXM Pops""}]"
febf7a85-4034-479a-84b5-f06e606febf0,"[{""entity_id"":""804a5411-b234-1188-27da-f01197103886"",""entity_type"":""channel-linear"",""name"":""The Spectrum""},{""entity_id"":""93a8061c-dae0-9668-34bd-a5350770d2cb"",""entity_type"":""channel-linear"",""name"":""SmartLess Radio""},{""entity_id"":""c2144e7c-f3b3-29b4-0ace-c7abdc77f2c9"",""entity_type"":""channel-linear"",""name"":""The Jeff Lewis Channel""},{""entity_id"":""15c78a20-48ff-41f2-aa4e-d0da15455c24"",""entity_type"":""channel-linear"",""name"":""HUR Voices""},{""entity_id"":""882b5229-2798-4385-5f05-0835c1d017c2"",""entity_type"":""channel-linear"",""name"":""The Loft""},{""entity_id"":""c2e3e686-93a6-5d22-c818-6d8ea63bcc7c"",""entity_type"":""channel-linear"",""name"":""The Message""},{""entity_id"":""f3f11fab-4d6f-6fc5-84d6-e1fee28382fe"",""entity_type"":""channel-xtra"",""name"":""Lullaby""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""44f9129f-579a-3d23-218f-3c3518036fc6"",""entity_type"":""channel-linear"",""name"":""PopRocks""},{""entity_id"":""abfb5780-324f-1219-48c2-c8c2445c17bd"",""entity_type"":""channel-xtra"",""name"":""Indie 1.0""},{""entity_id"":""aca7fffa-8438-5137-40dc-39aadc9a5331"",""entity_type"":""channel-xtra"",""name"":""1st Wave Deep Cuts""},{""entity_id"":""fd5740ec-7f11-0ecf-f676-46f9dc056d2c"",""entity_type"":""channel-linear"",""name"":""Alt Nation""}]"
ff5e2241-2a00-450b-aa08-270eb4ae215c,"[{""entity_id"":""1a8c7e32-a74d-20a9-9842-63fecb57f97c"",""entity_type"":""channel-xtra"",""name"":""Yacht Soul""},{""entity_id"":""839a00d9-1f1a-215d-c34c-6ae456726061"",""entity_type"":""channel-xtra"",""name"":""Classic Folk""},{""entity_id"":""95eb35fc-b56e-5feb-0f9e-d1106f679742"",""entity_type"":""channel-xtra"",""name"":""Lithium Stripped""},{""entity_id"":""ffd94bb6-5368-67ae-91be-5b2bababeca0"",""entity_type"":""channel-linear"",""name"":""The Highway""},{""entity_id"":""54f4144b-13f6-4e4c-3d4b-3d9f6f766e27"",""entity_type"":""channel-linear"",""name"":""Canada Talks""},{""entity_id"":""939b8423-b3ec-2117-6dea-a827708a1a4f"",""entity_type"":""channel-xtra"",""name"":""Nashville Nation""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""44f9129f-579a-3d23-218f-3c3518036fc6"",""entity_type"":""channel-linear"",""name"":""PopRocks""},{""entity_id"":""70668806-46ce-5d30-ce7d-c017f748a6fc"",""entity_type"":""channel-xtra"",""name"":""Women of Country""},{""entity_id"":""bf022b5f-a52e-564e-c35b-4211126df403"",""entity_type"":""channel-linear"",""name"":""Triumph""},{""entity_id"":""cdc9bee8-9317-37fa-ec8e-464096670c60"",""entity_type"":""channel-linear"",""name"":""Pearl Jam Radio""},{""entity_id"":""ef551c82-25f6-ae51-2ba5-e231c3d5aab2"",""entity_type"":""channel-xtra"",""name"":""Dad Rock""}]"
